Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager
2024-07-26,Central,Laptop,9,486.58,Store A,Retail,0.15,Alice,3722.337,Online,FREESHIP,0,REG101298,Cust 3474,38.72,2024-07-26,2024-07-30,Cameron
2024-12-26,South,Desk,12,578.86,Store D,Retail,0.15,Frank,5904.372,Cash,FREESHIP,0,REG101299,Cust 2111,25.84,2024-12-26,2025-01-03,Sophie
2025-01-23,East,Tablet,7,196.88,Store C,Retail,0,Diana,1378.16,Debit Card,SAVE10,0,REG101300,Cust 9506,44.92,2025-01-23,2025-01-31,Eric
2024-03-25,South,Phone,7,446.32,Store B,Wholesale,0.1,Alice,2811.816,Debit Card,,0,REG101301,Cust 2341,47.23,2024-03-25,2024-04-01,Sophie
2025-03-04,Central,Tablet,11,447.38,Store D,Wholesale,0,Alice,4921.18,Gift Card,SAVE10,0,REG101302,Cust 7035,36.72,2025-03-04,2025-03-11,Cameron
2023-10-20,South,Desk,14,275.34,Store B,Retail,0.1,Carlos,3469.284,Online,,1,REG101303,Cust 5935,32.8,2023-10-20,2023-10-24,Sophie
2024-09-19,Central,Desk,2,27.64,Store B,Retail,0.15,Frank,46.988,Credit Card,FREESHIP,0,REG101304,Cust 3291,21.73,2024-09-19,2024-09-28,Cameron
2023-09-23,North,Monitor,17,439.3,Store B,Retail,0,Frank,7468.1,Online,FREESHIP,0,REG101305,Cust 5258,12.87,2023-09-23,2023-09-26,Ryan
2024-12-31,East,Printer,15,573.81,Store C,Retail,0,Alice,8607.15,Gift Card,SAVE10,0,REG101306,Cust 4715,35.87,2024-12-31,2025-01-02,Eric
2024-01-23,North,Desk,19,360.06,Store C,Wholesale,0.05,Eva,6499.083,Debit Card,FREESHIP,0,REG101307,Cust 3106,33.19,2024-01-23,2024-01-31,Ryan
2023-06-13,East,Laptop,7,535.2,Store C,Retail,0.1,Frank,3371.76,Debit Card,,0,REG101308,Cust 9606,10.44,2023-06-13,2023-06-23,Eric
2023-07-01,East,Chair,19,161.13,Store A,Wholesale,0,Diana,3061.47,Credit Card,FREESHIP,0,REG101309,Cust 9182,5.46,2023-07-01,2023-07-06,Eric
2025-03-22,South,Laptop,11,29.6,Store D,Retail,0.15,Carlos,276.76,Cash,FREESHIP,1,REG101310,Cust 6299,34.96,2025-03-22,2025-03-25,Sophie
2025-02-07,South,Laptop,16,172.89,Store B,Wholesale,0.15,Diana,2351.304,Credit Card,FREESHIP,1,REG101311,Cust 9628,41.87,2025-02-07,2025-02-15,Sophie
2023-10-18,North,Phone,5,48.06,Store A,Wholesale,0,Alice,240.3,Gift Card,FREESHIP,0,REG101312,Cust 3831,19.17,2023-10-18,2023-10-26,Ryan
2024-01-02,Central,Desk,7,55.76,Store C,Wholesale,0.1,Alice,351.288,Online,,0,REG101313,Cust 7955,38.98,2024-01-02,2024-01-11,Cameron
2025-03-08,South,Laptop,4,24.58,Store B,Wholesale,0.15,Carlos,83.572,Debit Card,WINTER15,0,REG101314,Cust 3939,39.87,2025-03-08,2025-03-17,Sophie
2023-07-03,West,Desk,2,504.82,Store D,Retail,0,Carlos,1009.64,Debit Card,FREESHIP,0,REG101315,Cust 7916,25.54,2023-07-03,2023-07-08,Wendy
2023-11-15,North,Tablet,17,275.89,Store B,Wholesale,0.1,Bob,4221.117,Gift Card,FREESHIP,0,REG101316,Cust 2477,15.43,2023-11-15,2023-11-22,Ryan
2024-02-10,West,Desk,9,130.57,Store C,Wholesale,0.1,Eva,1057.617,Cash,WINTER15,0,REG101317,Cust 3781,37.14,2024-02-10,2024-02-17,Wendy
2025-04-09,West,Monitor,12,312.72,Store C,Retail,0,Eva,3752.64,Gift Card,,0,REG101318,Cust 2641,18.46,2025-04-09,2025-04-19,Wendy
2023-09-09,West,Tablet,18,222.66,Store C,Wholesale,0.05,Alice,3807.486,Gift Card,SAVE10,0,REG101319,Cust 1969,12.91,2023-09-09,2023-09-12,Wendy
2023-03-19,East,Phone,13,374.05,Store D,Wholesale,0.05,Diana,4619.5175,Debit Card,FREESHIP,0,REG101320,Cust 4494,26.32,2023-03-19,2023-03-26,Eric
2024-12-31,Central,Printer,11,331.29,Store B,Wholesale,0.1,Alice,3279.771,Credit Card,WINTER15,0,REG101321,Cust 8850,6.22,2024-12-31,2025-01-02,Cameron
2023-11-24,Central,Phone,5,533.52,Store D,Wholesale,0,Carlos,2667.6,Credit Card,FREESHIP,1,REG101322,Cust 3061,9.08,2023-11-24,2023-11-26,Cameron
2025-05-15,East,Chair,10,492.24,Store A,Retail,0,Alice,4922.4,Gift Card,WINTER15,0,REG101323,Cust 4732,38.89,2025-05-15,2025-05-22,Eric
2025-04-06,South,Tablet,9,543.57,Store D,Retail,0.15,Diana,4158.3105,Debit Card,SAVE10,0,REG101324,Cust 9889,7.54,2025-04-06,2025-04-11,Sophie
2024-02-06,South,Desk,17,141.76,Store D,Wholesale,0.1,Bob,2168.928,Cash,WINTER15,1,REG101325,Cust 2165,9.98,2024-02-06,2024-02-14,Sophie
2025-05-14,North,Laptop,12,502.7,Store D,Wholesale,0.1,Alice,5429.16,Credit Card,FREESHIP,0,REG101326,Cust 6121,6.49,2025-05-14,2025-05-20,Ryan
2023-01-13,East,Tablet,10,155.43,Store D,Wholesale,0.05,Frank,1476.585,Gift Card,WINTER15,0,REG101327,Cust 4071,26.49,2023-01-13,2023-01-18,Eric
2024-02-19,North,Tablet,18,203.73,Store B,Wholesale,0,Carlos,3667.14,Gift Card,SAVE10,1,REG101328,Cust 5249,24.98,2024-02-19,2024-02-28,Ryan
2023-10-07,South,Phone,3,464.11,Store B,Wholesale,0.15,Alice,1183.4805,Gift Card,,0,REG101329,Cust 4262,27.45,2023-10-07,2023-10-12,Sophie
2024-09-17,Central,Chair,2,442.03,Store B,Retail,0.15,Carlos,751.451,Debit Card,WINTER15,0,REG101330,Cust 9314,28.71,2024-09-17,2024-09-19,Cameron
2023-05-07,North,Phone,7,82.91,Store A,Retail,0.05,Eva,551.3515,Debit Card,WINTER15,1,REG101331,Cust 7703,17.03,2023-05-07,2023-05-17,Ryan
2023-12-12,North,Phone,13,468.16,Store B,Retail,0.15,Alice,5173.168,Cash,SAVE10,0,REG101332,Cust 8367,29.11,2023-12-12,2023-12-21,Ryan
2025-03-11,Central,Tablet,3,11.32,Store C,Retail,0.05,Eva,32.262,Online,WINTER15,0,REG101333,Cust 7872,16.39,2025-03-11,2025-03-14,Cameron
2024-03-29,East,Chair,1,378.36,Store A,Retail,0.05,Eva,359.442,Cash,,0,REG101334,Cust 4732,7.59,2024-03-29,2024-04-07,Eric
2024-07-28,West,Tablet,6,61.06,Store D,Wholesale,0,Bob,366.36,Debit Card,SAVE10,1,REG101335,Cust 1007,49.09,2024-07-28,2024-08-05,Wendy
2024-07-11,South,Tablet,14,98.06,Store A,Wholesale,0.1,Alice,1235.556,Debit Card,SAVE10,1,REG101336,Cust 1946,10.34,2024-07-11,2024-07-21,Sophie
2024-07-05,West,Laptop,16,123.86,Store A,Wholesale,0.15,Alice,1684.496,Gift Card,,1,REG101337,Cust 6347,18.02,2024-07-05,2024-07-14,Wendy
2024-03-19,East,Laptop,16,90.3,Store C,Wholesale,0.05,Diana,1372.56,Online,WINTER15,0,REG101338,Cust 6499,25.25,2024-03-19,2024-03-24,Eric
2023-12-25,Central,Tablet,18,470.91,Store C,Wholesale,0.1,Eva,7628.742,Gift Card,FREESHIP,0,REG101339,Cust 1420,14.87,2023-12-25,2023-12-29,Cameron
2024-12-03,South,Monitor,12,383.45,Store C,Retail,0,Bob,4601.4,Debit Card,FREESHIP,0,REG101340,Cust 6744,11.62,2024-12-03,2024-12-05,Sophie
2023-09-08,East,Tablet,20,293.94,Store B,Retail,0.15,Alice,4996.98,Credit Card,SAVE10,0,REG101341,Cust 5690,9.29,2023-09-08,2023-09-15,Eric
2024-01-05,East,Desk,2,454.01,Store B,Wholesale,0,Diana,908.02,Online,WINTER15,0,REG101342,Cust 1265,9.78,2024-01-05,2024-01-07,Eric
2023-08-03,South,Chair,5,163.55,Store D,Retail,0.05,Frank,776.8625,Cash,,0,REG101343,Cust 7676,28.9,2023-08-03,2023-08-10,Sophie
2025-02-11,North,Monitor,12,141.61,Store B,Wholesale,0,Frank,1699.32,Credit Card,WINTER15,0,REG101344,Cust 4442,11.72,2025-02-11,2025-02-21,Ryan
2023-06-17,South,Chair,6,332.18,Store B,Wholesale,0.1,Bob,1793.772,Online,WINTER15,0,REG101345,Cust 2975,21.95,2023-06-17,2023-06-21,Sophie
2024-02-05,Central,Monitor,14,463.96,Store D,Retail,0.15,Diana,5521.124,Gift Card,,0,REG101346,Cust 7832,29.19,2024-02-05,2024-02-14,Cameron
2024-03-17,South,Desk,10,68.27,Store A,Wholesale,0.15,Diana,580.295,Credit Card,,0,REG101347,Cust 7753,24.33,2024-03-17,2024-03-27,Sophie
2024-02-03,Central,Laptop,8,27.01,Store C,Wholesale,0.05,Eva,205.276,Online,FREESHIP,1,REG101348,Cust 8639,42.65,2024-02-03,2024-02-09,Cameron
2023-03-31,North,Tablet,9,78.8,Store D,Retail,0.1,Alice,638.28,Online,FREESHIP,0,REG101349,Cust 9878,9.29,2023-03-31,2023-04-10,Ryan
2023-08-18,West,Tablet,16,174.68,Store B,Wholesale,0.15,Frank,2375.648,Credit Card,,0,REG101350,Cust 4205,45.99,2023-08-18,2023-08-22,Wendy
2023-09-10,Central,Printer,4,306.06,Store C,Wholesale,0.05,Carlos,1163.028,Gift Card,SAVE10,1,REG101351,Cust 4009,32.75,2023-09-10,2023-09-13,Cameron
2024-01-29,South,Tablet,12,164.22,Store C,Retail,0,Bob,1970.64,Credit Card,FREESHIP,0,REG101352,Cust 6499,21.46,2024-01-29,2024-02-03,Sophie
2024-03-21,North,Tablet,20,336.29,Store C,Retail,0,Eva,6725.8,Gift Card,FREESHIP,0,REG101353,Cust 4389,25.02,2024-03-21,2024-03-30,Ryan
2024-08-03,West,Tablet,7,180.25,Store D,Retail,0.1,Diana,1135.575,Gift Card,WINTER15,0,REG101354,Cust 2008,36.79,2024-08-03,2024-08-05,Wendy
2025-05-05,North,Monitor,1,21.75,Store C,Retail,0,Alice,21.75,Cash,FREESHIP,0,REG101355,Cust 6509,7.35,2025-05-05,2025-05-14,Ryan
2023-02-08,West,Tablet,13,149.16,Store C,Retail,0.1,Eva,1745.172,Cash,,1,REG101356,Cust 4270,20.9,2023-02-08,2023-02-16,Wendy
2023-05-26,Central,Chair,7,220.9,Store A,Wholesale,0.15,Bob,1314.355,Gift Card,FREESHIP,0,REG101357,Cust 4414,15.25,2023-05-26,2023-06-05,Cameron
2024-07-15,East,Chair,1,364.27,Store A,Retail,0.1,Alice,327.843,Debit Card,WINTER15,0,REG101358,Cust 6409,8.91,2024-07-15,2024-07-22,Eric
2024-12-18,North,Monitor,9,306.42,Store C,Wholesale,0,Bob,2757.78,Online,,0,REG101359,Cust 1621,15.81,2024-12-18,2024-12-27,Ryan
2024-09-29,North,Tablet,18,589,Store B,Wholesale,0.1,Diana,9541.8,Cash,WINTER15,0,REG101360,Cust 6790,37.78,2024-09-29,2024-10-08,Ryan
2024-10-25,South,Desk,16,249.45,Store C,Wholesale,0.1,Alice,3592.08,Cash,FREESHIP,0,REG101361,Cust 4045,20.92,2024-10-25,2024-11-01,Sophie
2025-01-06,North,Monitor,20,440.32,Store C,Retail,0.05,Alice,8366.08,Debit Card,SAVE10,1,REG101362,Cust 1258,6.17,2025-01-06,2025-01-16,Ryan
2023-11-19,Central,Tablet,3,101.34,Store A,Wholesale,0,Carlos,304.02,Debit Card,,0,REG101363,Cust 8051,23.15,2023-11-19,2023-11-21,Cameron
2024-04-11,South,Phone,17,311.61,Store A,Retail,0.05,Eva,5032.5015,Online,,1,REG101364,Cust 9371,29.9,2024-04-11,2024-04-17,Sophie
2024-03-30,South,Monitor,2,441.18,Store B,Retail,0.15,Bob,750.006,Cash,,1,REG101365,Cust 9881,23.07,2024-03-30,2024-04-06,Sophie
2024-11-25,North,Chair,20,286.66,Store D,Retail,0.1,Carlos,5159.88,Debit Card,WINTER15,0,REG101366,Cust 2153,15.54,2024-11-25,2024-11-29,Ryan
2025-01-06,North,Printer,13,483.63,Store A,Retail,0.05,Carlos,5972.8305,Cash,FREESHIP,0,REG101367,Cust 9189,18.22,2025-01-06,2025-01-15,Ryan
2023-04-15,West,Tablet,8,304.15,Store B,Wholesale,0.05,Carlos,2311.54,Debit Card,,0,REG101368,Cust 8802,41.73,2023-04-15,2023-04-18,Wendy
2024-02-07,East,Printer,10,452.21,Store A,Retail,0.1,Eva,4069.89,Cash,WINTER15,0,REG101369,Cust 8707,15.87,2024-02-07,2024-02-17,Eric
2023-06-02,East,Printer,4,248.16,Store B,Retail,0.1,Diana,893.376,Credit Card,,1,REG101370,Cust 5638,45.11,2023-06-02,2023-06-05,Eric
2023-08-24,East,Laptop,4,520,Store A,Retail,0,Eva,2080,Credit Card,WINTER15,0,REG101371,Cust 6036,18.25,2023-08-24,2023-09-02,Eric
2024-12-06,South,Chair,11,571.07,Store A,Retail,0,Frank,6281.77,Gift Card,SAVE10,0,REG101372,Cust 5504,12.6,2024-12-06,2024-12-11,Sophie
2023-12-08,East,Tablet,11,65.57,Store D,Retail,0.1,Diana,649.143,Debit Card,SAVE10,1,REG101373,Cust 1161,30.43,2023-12-08,2023-12-14,Eric
2023-05-12,South,Tablet,4,397.02,Store A,Wholesale,0,Frank,1588.08,Cash,FREESHIP,0,REG101374,Cust 5420,23.25,2023-05-12,2023-05-20,Sophie
2025-04-24,West,Laptop,10,169.35,Store B,Retail,0.05,Alice,1608.825,Credit Card,WINTER15,0,REG101375,Cust 7745,44.91,2025-04-24,2025-04-27,Wendy
2023-04-23,Central,Tablet,9,340.44,Store D,Retail,0.05,Carlos,2910.762,Debit Card,FREESHIP,1,REG101376,Cust 4365,36.68,2023-04-23,2023-05-03,Cameron
2023-01-18,North,Monitor,1,120.2,Store D,Retail,0.05,Carlos,114.19,Online,WINTER15,0,REG101377,Cust 3291,44.99,2023-01-18,2023-01-21,Ryan
2025-05-11,North,Phone,13,169.39,Store B,Wholesale,0.15,Diana,1871.7595,Credit Card,,0,REG101378,Cust 9020,6.81,2025-05-11,2025-05-21,Ryan
2024-12-23,West,Tablet,10,170.72,Store A,Wholesale,0.05,Frank,1621.84,Online,FREESHIP,0,REG101379,Cust 2667,29.18,2024-12-23,2025-01-02,Wendy
2023-08-20,West,Desk,9,323.77,Store A,Wholesale,0.15,Carlos,2476.8405,Debit Card,,0,REG101380,Cust 6158,6.36,2023-08-20,2023-08-28,Wendy
2025-03-18,Central,Chair,4,481.86,Store B,Wholesale,0,Bob,1927.44,Online,FREESHIP,0,REG101381,Cust 7404,21.92,2025-03-18,2025-03-23,Cameron
2024-01-16,Central,Phone,4,78.05,Store A,Retail,0,Carlos,312.2,Credit Card,,0,REG101382,Cust 8572,14.03,2024-01-16,2024-01-24,Cameron
2024-05-29,East,Tablet,6,57.4,Store C,Wholesale,0.1,Eva,309.96,Debit Card,FREESHIP,0,REG101383,Cust 1043,26.42,2024-05-29,2024-06-08,Eric
2025-03-25,South,Laptop,9,454.98,Store B,Wholesale,0.15,Eva,3480.597,Credit Card,,0,REG101384,Cust 1766,40.76,2025-03-25,2025-03-27,Sophie
2025-03-22,Central,Desk,11,365.75,Store D,Wholesale,0.05,Bob,3822.0875,Debit Card,FREESHIP,1,REG101385,Cust 4461,8.37,2025-03-22,2025-03-27,Cameron
2024-08-17,East,Phone,7,106.88,Store C,Retail,0.05,Diana,710.752,Cash,WINTER15,1,REG101386,Cust 4390,26.12,2024-08-17,2024-08-24,Eric
2024-06-02,South,Printer,2,250.98,Store B,Wholesale,0.1,Eva,451.764,Online,WINTER15,0,REG101387,Cust 9451,18.8,2024-06-02,2024-06-12,Sophie
2023-03-31,South,Monitor,8,591.29,Store C,Retail,0.1,Diana,4257.288,Credit Card,,1,REG101388,Cust 5335,45.14,2023-03-31,2023-04-10,Sophie
2024-05-19,West,Monitor,18,369.79,Store A,Wholesale,0.05,Eva,6323.409,Cash,FREESHIP,1,REG101389,Cust 3487,16.4,2024-05-19,2024-05-23,Wendy
2023-03-02,West,Desk,15,166.24,Store D,Wholesale,0.1,Diana,2244.24,Debit Card,SAVE10,0,REG101390,Cust 7613,9.86,2023-03-02,2023-03-05,Wendy
2023-03-13,North,Printer,12,260.76,Store C,Wholesale,0.15,Carlos,2659.752,Online,,0,REG101391,Cust 9436,20.92,2023-03-13,2023-03-22,Ryan
2025-04-16,West,Laptop,10,348.63,Store D,Wholesale,0.05,Diana,3311.985,Credit Card,,1,REG101392,Cust 2197,42.79,2025-04-16,2025-04-18,Wendy
2024-06-05,North,Chair,5,473.28,Store A,Retail,0,Diana,2366.4,Credit Card,SAVE10,1,REG101393,Cust 5620,30.69,2024-06-05,2024-06-15,Ryan
2024-09-01,North,Chair,16,401.83,Store B,Retail,0,Eva,6429.28,Cash,FREESHIP,0,REG101394,Cust 4101,21.54,2024-09-01,2024-09-05,Ryan
2024-09-21,North,Phone,10,269.29,Store C,Retail,0,Eva,2692.9,Debit Card,SAVE10,0,REG101395,Cust 8828,14.09,2024-09-21,2024-09-30,Ryan
2025-01-11,North,Desk,4,323.02,Store C,Retail,0.05,Diana,1227.476,Cash,,0,REG101396,Cust 3187,19.53,2025-01-11,2025-01-16,Ryan
2023-01-04,West,Monitor,15,439.89,Store D,Retail,0.15,Diana,5608.5975,Online,FREESHIP,0,REG101397,Cust 1081,49.71,2023-01-04,2023-01-08,Wendy
2023-05-02,West,Monitor,16,483.09,Store C,Wholesale,0.05,Alice,7342.968,Debit Card,,1,REG101398,Cust 5049,37.66,2023-05-02,2023-05-05,Wendy
2023-07-09,East,Phone,13,27.39,Store B,Retail,0.15,Frank,302.6595,Cash,,0,REG101399,Cust 5409,22.95,2023-07-09,2023-07-14,Eric
2025-02-27,East,Monitor,18,432.52,Store D,Retail,0.05,Bob,7396.092,Credit Card,SAVE10,1,REG101400,Cust 2372,34.19,2025-02-27,2025-03-04,Eric
2024-09-23,West,Printer,3,360.93,Store B,Wholesale,0.15,Diana,920.3715,Debit Card,WINTER15,0,REG101401,Cust 2741,35.61,2024-09-23,2024-09-29,Wendy
2025-06-22,East,Tablet,5,414.58,Store B,Retail,0.1,Diana,1865.61,Gift Card,,0,REG101402,Cust 2571,14.98,2025-06-22,2025-07-01,Eric
2025-01-19,Central,Tablet,4,68.04,Store C,Wholesale,0,Bob,272.16,Online,FREESHIP,0,REG101403,Cust 6301,18.72,2025-01-19,2025-01-28,Cameron
2025-02-03,East,Phone,10,407.99,Store C,Retail,0.15,Eva,3467.915,Cash,,0,REG101404,Cust 7918,49.59,2025-02-03,2025-02-08,Eric
2023-11-11,East,Tablet,15,274.77,Store D,Retail,0,Eva,4121.55,Cash,,1,REG101405,Cust 3456,19.37,2023-11-11,2023-11-17,Eric
2024-05-08,East,Desk,15,31.81,Store C,Wholesale,0.15,Eva,405.5775,Cash,SAVE10,0,REG101406,Cust 8272,23.61,2024-05-08,2024-05-10,Eric
2023-09-18,South,Printer,14,268.32,Store D,Retail,0,Frank,3756.48,Online,WINTER15,0,REG101407,Cust 7302,43.14,2023-09-18,2023-09-27,Sophie
2025-04-05,Central,Tablet,19,350.12,Store D,Retail,0.05,Alice,6319.666,Credit Card,FREESHIP,0,REG101408,Cust 6716,48.98,2025-04-05,2025-04-13,Cameron
2023-09-13,Central,Desk,9,329.15,Store A,Retail,0.05,Diana,2814.2325,Gift Card,FREESHIP,0,REG101409,Cust 5484,29.41,2023-09-13,2023-09-15,Cameron
2024-06-28,East,Monitor,1,577.07,Store C,Wholesale,0.05,Frank,548.2165,Online,WINTER15,0,REG101410,Cust 4652,22.97,2024-06-28,2024-07-06,Eric
2023-04-06,Central,Chair,6,544.33,Store B,Wholesale,0.1,Carlos,2939.382,Cash,,0,REG101411,Cust 1222,11.52,2023-04-06,2023-04-08,Cameron
2023-05-13,South,Laptop,18,331.45,Store D,Retail,0.15,Alice,5071.185,Cash,WINTER15,1,REG101412,Cust 3559,32.92,2023-05-13,2023-05-18,Sophie
2025-05-07,East,Laptop,1,421.26,Store D,Retail,0.1,Eva,379.134,Debit Card,FREESHIP,0,REG101413,Cust 1287,36.34,2025-05-07,2025-05-15,Eric
2025-03-22,North,Tablet,4,555.02,Store B,Retail,0.1,Diana,1998.072,Cash,SAVE10,0,REG101414,Cust 5444,45.25,2025-03-22,2025-03-27,Ryan
2024-06-24,South,Laptop,19,254.03,Store C,Wholesale,0,Frank,4826.57,Online,SAVE10,1,REG101415,Cust 4018,11.21,2024-06-24,2024-07-02,Sophie
2025-06-29,West,Tablet,9,533.93,Store D,Retail,0.15,Frank,4084.5645,Gift Card,,0,REG101416,Cust 6355,34.76,2025-06-29,2025-07-03,Wendy
2024-04-01,West,Desk,7,241.35,Store B,Wholesale,0.1,Diana,1520.505,Credit Card,SAVE10,0,REG101417,Cust 6620,42.43,2024-04-01,2024-04-10,Wendy
2024-06-04,North,Tablet,11,160.37,Store B,Wholesale,0.05,Carlos,1675.8665,Cash,,0,REG101418,Cust 4092,36.05,2024-06-04,2024-06-14,Ryan
2023-03-30,East,Tablet,1,419.1,Store B,Wholesale,0.1,Carlos,377.19,Gift Card,SAVE10,1,REG101419,Cust 4812,38.81,2023-03-30,2023-04-06,Eric
2025-03-26,East,Laptop,13,138.72,Store D,Wholesale,0.15,Carlos,1532.856,Cash,WINTER15,1,REG101420,Cust 8389,17.89,2025-03-26,2025-03-28,Eric
2023-08-22,West,Monitor,8,461.04,Store B,Retail,0,Alice,3688.32,Online,FREESHIP,0,REG101421,Cust 4529,13.62,2023-08-22,2023-08-24,Wendy
2024-04-16,South,Phone,6,524.19,Store D,Retail,0.15,Frank,2673.369,Cash,WINTER15,0,REG101422,Cust 2365,31.04,2024-04-16,2024-04-20,Sophie
2025-05-11,Central,Chair,16,305.21,Store A,Wholesale,0.1,Alice,4395.024,Debit Card,SAVE10,0,REG101423,Cust 6361,33.37,2025-05-11,2025-05-19,Cameron
2023-12-11,North,Printer,16,438.71,Store C,Retail,0,Alice,7019.36,Online,,0,REG101424,Cust 4228,6.53,2023-12-11,2023-12-21,Ryan
2023-01-16,North,Printer,10,193.96,Store D,Wholesale,0.1,Alice,1745.64,Gift Card,,0,REG101425,Cust 3940,41.3,2023-01-16,2023-01-21,Ryan
2023-05-10,East,Phone,18,580.42,Store A,Wholesale,0.05,Bob,9925.182,Online,SAVE10,0,REG101426,Cust 4392,37.81,2023-05-10,2023-05-17,Eric
2024-06-22,Central,Monitor,18,91.55,Store C,Retail,0.1,Alice,1483.11,Debit Card,FREESHIP,0,REG101427,Cust 4404,32.54,2024-06-22,2024-06-29,Cameron
2025-03-29,West,Tablet,13,113.78,Store C,Wholesale,0.1,Eva,1331.226,Online,FREESHIP,0,REG101428,Cust 2981,28.07,2025-03-29,2025-04-07,Wendy
2023-04-18,North,Tablet,16,477.91,Store A,Wholesale,0,Carlos,7646.56,Credit Card,WINTER15,0,REG101429,Cust 3571,21.89,2023-04-18,2023-04-23,Ryan
2023-02-07,Central,Laptop,14,306.39,Store A,Retail,0.1,Eva,3860.514,Cash,WINTER15,0,REG101430,Cust 2592,38.73,2023-02-07,2023-02-09,Cameron
2025-01-22,East,Tablet,17,8.33,Store A,Retail,0.05,Eva,134.5295,Cash,,0,REG101431,Cust 6209,43.29,2025-01-22,2025-01-25,Eric
2023-07-04,East,Phone,6,346.86,Store C,Retail,0.05,Eva,1977.102,Gift Card,FREESHIP,0,REG101432,Cust 6600,29.18,2023-07-04,2023-07-12,Eric
2023-07-31,Central,Desk,14,223.26,Store B,Wholesale,0.1,Alice,2813.076,Credit Card,WINTER15,0,REG101433,Cust 6899,12.88,2023-07-31,2023-08-03,Cameron
2023-04-20,North,Desk,6,529.1,Store D,Wholesale,0,Eva,3174.6,Debit Card,WINTER15,0,REG101434,Cust 1563,5.13,2023-04-20,2023-04-27,Ryan
2024-10-08,Central,Tablet,11,97.34,Store D,Wholesale,0.1,Carlos,963.666,Debit Card,SAVE10,0,REG101435,Cust 6733,10.61,2024-10-08,2024-10-11,Cameron
2024-01-25,East,Chair,11,422.89,Store B,Retail,0.1,Frank,4186.611,Credit Card,SAVE10,0,REG101436,Cust 7635,45.89,2024-01-25,2024-01-27,Eric
2024-12-16,South,Monitor,4,557.17,Store C,Wholesale,0.05,Frank,2117.246,Credit Card,,0,REG101437,Cust 4354,32.16,2024-12-16,2024-12-25,Sophie
2024-10-24,Central,Printer,9,459.65,Store B,Retail,0.1,Bob,3723.165,Gift Card,WINTER15,1,REG101438,Cust 1462,22.24,2024-10-24,2024-11-01,Cameron
2023-11-16,West,Monitor,8,493.35,Store A,Retail,0.1,Alice,3552.12,Cash,FREESHIP,1,REG101439,Cust 1376,12.86,2023-11-16,2023-11-20,Wendy
2024-03-31,South,Laptop,13,428.59,Store D,Retail,0,Bob,5571.67,Cash,FREESHIP,0,REG101440,Cust 6542,23.89,2024-03-31,2024-04-08,Sophie
2023-02-13,East,Laptop,7,242.11,Store C,Wholesale,0.05,Eva,1610.0315,Debit Card,WINTER15,0,REG101441,Cust 1186,47.19,2023-02-13,2023-02-18,Eric
2023-09-20,South,Tablet,17,477.38,Store C,Retail,0.05,Alice,7709.687,Gift Card,FREESHIP,0,REG101442,Cust 4386,35.28,2023-09-20,2023-09-27,Sophie
2023-06-27,South,Chair,3,261.6,Store D,Retail,0.05,Diana,745.56,Cash,WINTER15,0,REG101443,Cust 6708,42.11,2023-06-27,2023-07-07,Sophie
2025-04-02,Central,Laptop,6,416.2,Store A,Wholesale,0.05,Alice,2372.34,Cash,WINTER15,1,REG101444,Cust 6354,44.14,2025-04-02,2025-04-06,Cameron
2025-04-16,North,Printer,15,99.66,Store A,Wholesale,0,Eva,1494.9,Cash,FREESHIP,0,REG101445,Cust 3477,27.55,2025-04-16,2025-04-26,Ryan
2024-07-09,Central,Laptop,16,55.56,Store D,Wholesale,0.15,Frank,755.616,Cash,,1,REG101446,Cust 6646,17.81,2024-07-09,2024-07-17,Cameron
2025-06-23,East,Phone,20,243.47,Store A,Wholesale,0.05,Alice,4625.93,Gift Card,FREESHIP,1,REG101447,Cust 4250,32.28,2025-06-23,2025-07-03,Eric
2024-06-09,East,Tablet,11,185.59,Store B,Retail,0.1,Carlos,1837.341,Gift Card,,0,REG101448,Cust 5351,45.19,2024-06-09,2024-06-18,Eric
2023-12-01,Central,Desk,11,347.38,Store C,Wholesale,0.05,Eva,3630.121,Credit Card,FREESHIP,0,REG101449,Cust 6284,24.8,2023-12-01,2023-12-03,Cameron
2024-07-24,West,Tablet,15,318.03,Store D,Retail,0.05,Diana,4531.9275,Gift Card,WINTER15,1,REG101450,Cust 9099,24.38,2024-07-24,2024-07-30,Wendy
2023-04-12,West,Chair,15,242.35,Store D,Wholesale,0.15,Diana,3089.9625,Cash,WINTER15,1,REG101451,Cust 3944,14.92,2023-04-12,2023-04-19,Wendy
2024-12-17,North,Desk,3,82.09,Store B,Retail,0.15,Eva,209.3295,Gift Card,WINTER15,1,REG101452,Cust 6124,12.63,2024-12-17,2024-12-26,Ryan
2024-08-08,South,Monitor,10,285.73,Store D,Wholesale,0.15,Eva,2428.705,Cash,WINTER15,1,REG101453,Cust 8533,26.68,2024-08-08,2024-08-14,Sophie
2024-09-15,East,Laptop,17,341.52,Store C,Wholesale,0.1,Eva,5225.256,Credit Card,FREESHIP,0,REG101454,Cust 1135,16.67,2024-09-15,2024-09-22,Eric
